time_s,explicit_euler,semi_implicit_euler,leapfrog,rk4
25.9,0.115196,0.0292173,0.0146738,0.000606116
25.9167,0.115213,0.0292176,0.0146741,0.000605947
25.9333,0.115233,0.0292174,0.014674,0.000605525
25.95,0.115251,0.0292174,0.0146743,0.000604933
25.9667,0.115268,0.0292182,0.0146747,0.00060451
25.9833,0.115287,0.0292172,0.0146723,0.000604426
26,0.115306,0.0292169,0.0146723,0.000604426
26.0167,0.115324,0.029217,0.0146723,0.00060451
26.0333,0.115343,0.0292158,0.0146736,0.000605271
26.05,0.115362,0.0292172,0.0146746,0.000605271
26.0667,0.115379,0.029216,0.0146747,0.000606961
26.0833,0.115398,0.0292166,0.014676,0.000606623
26.1,0.115416,0.0292156,0.0146757,0.000606454
26.1167,0.115436,0.0292147,0.0146756,0.000606201
26.1333,0.115455,0.0292138,0.0146759,0.000607384
26.15,0.115474,0.0292128,0.0146764,0.000607215
26.1667,0.115492,0.0292146,0.014676,0.000607637
26.1833,0.115509,0.029214,0.0146747,0.000605863
26.2,0.115526,0.0292147,0.0146737,0.000606116
26.2167,0.115544,0.0292153,0.0146743,0.00060544
26.2333,0.115563,0.0292137,0.0146741,0.000606454
26.25,0.115582,0.0292135,0.0146735,0.000606539
26.2667,0.1156,0.0292127,0.0146747,0.000605694
26.2833,0.11562,0.0292121,0.0146756,0.000605356
26.3,0.115638,0.0292118,0.0146737,0.000605187
26.3167,0.115656,0.0292114,0.0146744,0.00060451
26.3333,0.115675,0.029211,0.0146736,0.000605017
26.35,0.115694,0.0292113,0.014674,0.000607046
26.3667,0.115711,0.02921,0.0146743,0.000605863
26.3833,0.115729,0.029209,0.0146752,0.00060637
26.4,0.115747,0.0292088,0.0146758,0.000606623
26.4167,0.115765,0.0292088,0.0146754,0.000606961
26.4333,0.115783,0.0292077,0.0146763,0.000606285
26.45,0.115801,0.0292076,0.0146763,0.000607299
26.4667,0.11582,0.0292083,0.0146762,0.000608567
26.4833,0.115837,0.0292082,0.0146776,0.000608567
26.5,0.115855,0.0292081,0.0146771,0.000608736
26.5167,0.115873,0.0292092,0.0146763,0.000606708
26.5333,0.115892,0.0292089,0.0146761,0.000607722
26.55,0.115911,0.0292084,0.0146756,0.000607299
26.5667,0.115929,0.0292082,0.0146754,0.000606961
26.5833,0.115947,0.0292082,0.0146754,0.000607637
26.6,0.115966,0.0292078,0.0146764,0.000606961
26.6167,0.115984,0.0292083,0.0146751,0.000607806
26.6333,0.116002,0.0292077,0.0146761,0.000606285
26.65,0.116022,0.0292083,0.0146769,0.000607215
26.6667,0.116039,0.029208,0.0146751,0.00060713
26.6833,0.116057,0.029208,0.0146762,0.000604848
26.7,0.116076,0.0292074,0.0146766,0.000605863
26.7167,0.116094,0.0292072,0.0146758,0.00060637
26.7333,0.116111,0.0292079,0.0146756,0.000606032
26.75,0.11613,0.0292076,0.0146745,0.000606201
26.7667,0.116148,0.0292074,0.0146738,0.000605525
26.7833,0.116168,0.029208,0.0146731,0.00060637
26.8,0.116186,0.0292072,0.014673,0.000605778
26.8167,0.116204,0.0292063,0.0146752,0.00060713
26.8333,0.116224,0.0292062,0.0146736,0.000606116
26.85,0.116241,0.0292071,0.0146746,0.000606285
26.8667,0.11626,0.029207,0.0146743,0.000605863
26.8833,0.116277,0.029206,0.0146731,0.000605017
26.9,0.116296,0.0292061,0.0146741,0.000606285
26.9167,0.116314,0.0292072,0.0146745,0.000607384
26.9333,0.116334,0.0292054,0.0146742,0.000606454
26.95,0.116352,0.0292058,0.0146736,0.000607299
26.9667,0.11637,0.0292063,0.0146736,0.000606116
26.9833,0.116389,0.029205,0.014673,0.00060637
27,0.116406,0.029204,0.0146728,0.000605102
27.0167,0.116424,0.0292048,0.0146736,0.000604679
27.0333,0.116443,0.0292043,0.0146736,0.000605525
27.05,0.116461,0.0292028,0.0146743,0.00060637
27.0667,0.11648,0.029202,0.0146747,0.00060713
27.0833,0.116499,0.0292021,0.0146745,0.000607215
27.1,0.116518,0.0292007,0.0146744,0.000606116
27.1167,0.116534,0.0291998,0.0146746,0.00060544
27.1333,0.116553,0.0292001,0.0146746,0.000606454
27.15,0.116572,0.0292008,0.0146764,0.000605694
27.1667,0.11659,0.0292014,0.0146747,0.000605525
27.1833,0.11661,0.0292017,0.0146752,0.000605863
27.2,0.116628,0.0292017,0.0146744,0.000605947
27.2167,0.116645,0.0292012,0.0146738,0.000607384
27.2333,0.116664,0.0292023,0.0146739,0.000607468
27.25,0.116683,0.0292008,0.0146753,0.000607637
27.2667,0.116701,0.0292005,0.0146737,0.000606792
27.2833,0.116719,0.0291999,0.0146742,0.000607215
27.3,0.116737,0.0292002,0.0146752,0.000607215
27.3167,0.116756,0.029199,0.0146741,0.000605609
27.3333,0.116776,0.0292002,0.0146724,0.000605778
27.35,0.116793,0.0292007,0.0146728,0.00060544
27.3667,0.116812,0.0291996,0.0146719,0.000605609
27.3833,0.11683,0.0292004,0.0146732,0.000604426
27.4,0.116847,0.0292008,0.014674,0.000605863
27.4167,0.116866,0.0291997,0.0146739,0.000605102
27.4333,0.116885,0.0292,0.014674,0.000604595
27.45,0.116903,0.0291989,0.014673,0.000604764
27.4667,0.116921,0.0291983,0.0146754,0.000604933
27.4833,0.116939,0.0291992,0.0146744,0.000606201
27.5,0.116958,0.0291985,0.0146738,0.000605356
27.5167,0.116975,0.029199,0.0146728,0.000604848
27.5333,0.116995,0.029198,0.0146732,0.00060375
27.55,0.117014,0.0291982,0.014673,0.000604595
27.5667,0.117031,0.0291974,0.0146732,0.000604426
27.5833,0.11705,0.0291966,0.0146725,0.000604933
27.6,0.117068,0.0291976,0.0146717,0.000605271
27.6167,0.117087,0.0291966,0.0146732,0.000605778
27.6333,0.117104,0.029196,0.0146747,0.000605863
27.65,0.117123,0.0291963,0.0146729,0.000605525
27.6667,0.117143,0.0291963,0.0146738,0.000606285
27.6833,0.11716,0.0291951,0.014673,0.000605187
27.7,0.117178,0.0291946,0.014673,0.00060544
27.7167,0.117198,0.0291953,0.014673,0.000605017
27.7333,0.117216,0.0291949,0.0146734,0.000605102
27.75,0.117235,0.0291946,0.0146736,0.00060544
27.7667,0.117253,0.0291957,0.0146724,0.000605271
27.7833,0.117271,0.0291938,0.0146726,0.000606032
27.8,0.117289,0.0291941,0.0146734,0.000605947
27.8167,0.117306,0.0291935,0.0146728,0.000604088
27.8333,0.117325,0.0291933,0.0146729,0.000604088
27.85,0.117344,0.0291927,0.0146743,0.000606032
27.8667,0.117363,0.0291925,0.0146735,0.000604848
27.8833,0.117381,0.0291928,0.0146725,0.000604003
27.9,0.117398,0.0291942,0.0146739,0.00060451
27.9167,0.117416,0.0291945,0.0146721,0.000605017
27.9333,0.117436,0.0291931,0.0146741,0.000605187
27.95,0.117454,0.0291922,0.0146736,0.000605271
27.9667,0.117473,0.0291917,0.0146728,0.000604848
27.9833,0.117492,0.0291916,0.0146719,0.000603665
28,0.117509,0.0291911,0.0146728,0.000603919
28.0167,0.117528,0.0291906,0.0146733,0.000604003
28.0333,0.117547,0.0291896,0.0146723,0.00060375
28.05,0.117567,0.0291884,0.0146719,0.000604764
28.0667,0.117583,0.0291881,0.0146729,0.000605694
28.0833,0.117603,0.0291886,0.0146734,0.000605694
28.1,0.117621,0.0291896,0.0146735,0.000605102
28.1167,0.117639,0.0291897,0.0146738,0.000605694
28.1333,0.117657,0.0291898,0.0146747,0.000604848
28.15,0.117676,0.0291901,0.0146742,0.000604341
28.1667,0.117695,0.0291896,0.0146752,0.000605017
28.1833,0.117713,0.0291899,0.0146744,0.000604764
28.2,0.117732,0.0291894,0.0146749,0.000604172
28.2167,0.11775,0.0291891,0.0146738,0.00060544
28.2333,0.117767,0.0291884,0.0146742,0.000605017
28.25,0.117786,0.0291896,0.0146737,0.000604764
28.2667,0.117805,0.0291882,0.0146736,0.000604933
28.2833,0.117823,0.0291881,0.014673,0.000603496
28.3,0.117842,0.0291881,0.014673,0.000603412
28.3167,0.117861,0.0291887,0.0146722,0.000604848
28.3333,0.117879,0.0291895,0.014671,0.000604088
28.35,0.117896,0.0291887,0.0146715,0.000606032
28.3667,0.117916,0.0291886,0.0146721,0.00060451
28.3833,0.117934,0.0291883,0.0146722,0.000603665
28.4,0.117953,0.0291874,0.0146719,0.000602651
28.4167,0.117971,0.029187,0.0146724,0.000603665
28.4333,0.117989,0.029187,0.0146725,0.000604679
28.45,0.118008,0.0291859,0.0146727,0.000604933
28.4667,0.118026,0.0291855,0.0146733,0.000604933
28.4833,0.118044,0.0291848,0.0146719,0.000605102
28.5,0.118062,0.0291843,0.014673,0.000606285
28.5167,0.11808,0.0291852,0.0146729,0.000605609
28.5333,0.118098,0.0291848,0.014673,0.000604595
28.55,0.118118,0.0291849,0.0146741,0.000604679
28.5667,0.118137,0.0291854,0.0146746,0.000605102
28.5833,0.118157,0.0291855,0.0146737,0.000605102
28.6,0.118176,0.0291849,0.0146741,0.000605525
28.6167,0.118193,0.0291847,0.0146733,0.000605102
28.6333,0.118211,0.0291839,0.0146734,0.000604341
28.65,0.118229,0.0291834,0.0146727,0.000603834
28.6667,0.118248,0.0291835,0.014672,0.000604088
28.6833,0.118266,0.0291844,0.0146723,0.000602905
28.7,0.118285,0.0291827,0.0146705,0.000603496
28.7167,0.118303,0.0291843,0.0146707,0.000602229
28.7333,0.118321,0.0291837,0.0146725,0.000604341
28.75,0.11834,0.0291831,0.0146726,0.000604257
28.7667,0.118358,0.0291844,0.014672,0.000605017
28.7833,0.118377,0.0291837,0.0146734,0.000604679
28.8,0.118396,0.0291826,0.0146736,0.000603834
28.8167,0.118414,0.0291828,0.0146725,0.000603665
28.8333,0.118431,0.0291828,0.0146714,0.000602989
28.85,0.11845,0.0291831,0.0146714,0.000603158
28.8667,0.118469,0.0291823,0.0146717,0.000602905
28.8833,0.118488,0.0291809,0.0146727,0.000604172
28.9,0.118506,0.0291807,0.0146714,0.000604679
28.9167,0.118524,0.0291816,0.0146714,0.000605102
28.9333,0.118542,0.0291816,0.0146719,0.000604933
28.95,0.11856,0.0291805,0.0146725,0.000606201
28.9667,0.118578,0.0291806,0.0146724,0.000605778
28.9833,0.118598,0.0291807,0.0146726,0.000605102
29,0.118615,0.0291814,0.0146729,0.000604679
29.0167,0.118634,0.0291807,0.0146722,0.00060451
29.0333,0.118652,0.0291805,0.0146732,0.000605102
29.05,0.118669,0.02918,0.0146733,0.000604426
29.0667,0.11869,0.0291815,0.0146728,0.000604003
29.0833,0.118709,0.0291795,0.0146736,0.000604341
29.1,0.118728,0.0291786,0.0146735,0.000605271
29.1167,0.118746,0.0291775,0.0146738,0.000604595
29.1333,0.118764,0.0291794,0.0146739,0.000605525
29.15,0.118782,0.0291784,0.0146739,0.000605187
29.1667,0.1188,0.0291788,0.0146736,0.000604679
29.1833,0.118819,0.0291781,0.0146737,0.000605778
29.2,0.118839,0.0291762,0.0146745,0.000606116
29.2167,0.118857,0.0291761,0.0146742,0.000605102
29.2333,0.118875,0.0291766,0.0146743,0.000605694
29.25,0.118893,0.0291762,0.0146739,0.000607384
29.2667,0.118912,0.0291757,0.0146737,0.000605609
29.2833,0.11893,0.0291769,0.014673,0.000606032
29.3,0.118949,0.0291767,0.0146717,0.000605778
29.3167,0.118967,0.0291783,0.0146726,0.000605694
29.3333,0.118986,0.0291772,0.0146727,0.000605017
29.35,0.119005,0.0291767,0.0146719,0.00060375
29.3667,0.119022,0.0291761,0.0146727,0.000604595
29.3833,0.119042,0.0291763,0.0146725,0.000605102
29.4,0.119061,0.029177,0.0146726,0.000604679
29.4167,0.119079,0.0291757,0.0146715,0.000603496
29.4333,0.119096,0.0291755,0.0146714,0.000603919
29.45,0.119115,0.0291757,0.0146727,0.000604933
29.4667,0.119135,0.0291751,0.0146727,0.000604088
29.4833,0.119154,0.0291749,0.0146732,0.000606032
29.5,0.119172,0.0291757,0.014673,0.000605187
29.5167,0.11919,0.0291735,0.0146722,0.000605863
29.5333,0.119208,0.0291738,0.014674,0.000606285
29.55,0.119228,0.0291735,0.0146742,0.000607299
29.5667,0.119247,0.0291741,0.014674,0.000605609
29.5833,0.119264,0.0291744,0.0146738,0.000605525
29.6,0.119284,0.0291728,0.0146741,0.000604426
29.6167,0.119302,0.0291728,0.0146749,0.000604679
29.6333,0.11932,0.0291716,0.0146751,0.000604679
29.65,0.119339,0.0291721,0.014673,0.000603919
29.6667,0.119357,0.0291719,0.0146733,0.00060375
29.6833,0.119375,0.0291712,0.0146741,0.000604933
29.7,0.119393,0.0291718,0.0146729,0.000606032
29.7167,0.119411,0.0291724,0.0146723,0.00060451
29.7333,0.11943,0.029172,0.0146718,0.000604679
29.75,0.119449,0.0291716,0.014673,0.000604848
29.7667,0.119467,0.0291707,0.0146729,0.000604848
29.7833,0.119485,0.0291714,0.0146719,0.000604848
29.8,0.119503,0.0291713,0.0146736,0.000606539
29.8167,0.119522,0.0291699,0.0146733,0.000606623
29.8333,0.119541,0.0291699,0.0146741,0.000606285
29.85,0.11956,0.0291691,0.0146734,0.000605863
29.8667,0.119579,0.0291681,0.0146732,0.000605863
29.8833,0.119597,0.0291677,0.0146741,0.000607722
29.9,0.119615,0.0291679,0.0146739,0.000606539
29.9167,0.119634,0.0291689,0.014674,0.000606792
29.9333,0.119653,0.0291688,0.014673,0.000606623
29.95,0.119671,0.0291698,0.0146742,0.000606454
29.9667,0.119689,0.029169,0.0146749,0.000605694
29.9833,0.119708,0.0291703,0.0146744,0.000605525
30,0.119727,0.0291692,0.0146739,0.000605017
30.0167,0.119746,0.0291691,0.0146729,0.000606116
30.0333,0.119764,0.0291685,0.0146722,0.000605102
30.05,0.119783,0.0291674,0.014673,0.000606201
30.0667,0.119801,0.0291687,0.0146724,0.00060544
30.0833,0.11982,0.0291683,0.0146739,0.000604764
30.1,0.119839,0.0291683,0.0146745,0.000605525
30.1167,0.119857,0.0291668,0.0146749,0.000605525
30.1333,0.119874,0.0291674,0.0146749,0.00060637
30.15,0.119894,0.0291685,0.0146749,0.00060544
30.1667,0.119912,0.0291676,0.0146738,0.000605609
30.1833,0.11993,0.0291673,0.0146745,0.00060544
30.2,0.119949,0.0291667,0.0146736,0.000605187
30.2167,0.119967,0.0291686,0.0146751,0.000605187
30.2333,0.119987,0.0291671,0.0146743,0.00060713
30.25,0.120004,0.0291675,0.0146744,0.000606961
30.2667,0.120022,0.0291672,0.0146737,0.000604848
30.2833,0.120042,0.0291678,0.014673,0.000605863
30.3,0.12006,0.0291672,0.0146739,0.000604426
30.3167,0.120077,0.0291675,0.014674,0.000605187
30.3333,0.120096,0.0291685,0.0146745,0.000605017
30.35,0.120115,0.0291664,0.0146741,0.000604257
30.3667,0.120134,0.0291657,0.014674,0.000606201
30.3833,0.120152,0.0291659,0.0146744,0.000605017
30.4,0.12017,0.0291666,0.0146746,0.000605356
30.4167,0.120189,0.0291665,0.0146744,0.000604848
30.4333,0.120207,0.0291661,0.0146743,0.000604172
30.45,0.120225,0.0291654,0.0146743,0.000604848
30.4667,0.120244,0.0291651,0.0146743,0.000604595
30.4833,0.120262,0.0291657,0.0146748,0.000606708
30.5,0.120282,0.0291652,0.014676,0.00060713
30.5167,0.1203,0.0291654,0.0146751,0.000606708
30.5333,0.120317,0.0291659,0.0146735,0.000607553
30.55,0.120336,0.0291665,0.0146739,0.000606201
30.5667,0.120355,0.0291639,0.0146744,0.000606708
30.5833,0.120373,0.0291643,0.0146733,0.000605863
30.6,0.120392,0.0291651,0.0146732,0.000605017
30.6167,0.12041,0.0291635,0.0146734,0.000605609
30.6333,0.12043,0.0291636,0.0146726,0.000605525
30.65,0.120447,0.0291638,0.0146737,0.000605694
30.6667,0.120466,0.0291645,0.0146739,0.000604426
30.6833,0.120484,0.029166,0.0146735,0.000605609
30.7,0.120503,0.0291656,0.0146736,0.000606285
30.7167,0.120522,0.0291643,0.0146739,0.000606792
30.7333,0.120541,0.0291659,0.0146742,0.000606201
30.75,0.120561,0.0291659,0.0146744,0.00060637
30.7667,0.120578,0.0291657,0.0146747,0.000606116
30.7833,0.120598,0.0291652,0.0146749,0.000605863
30.8,0.120616,0.0291649,0.0146734,0.000606454
30.8167,0.120635,0.0291643,0.0146736,0.00060637
30.8333,0.120654,0.0291647,0.0146737,0.000606116
30.85,0.120671,0.0291652,0.0146728,0.000605947
30.8667,0.120691,0.0291646,0.0146722,0.00060544
30.8833,0.120708,0.0291645,0.0146734,0.000604933
30.9,0.120728,0.0291643,0.0146732,0.000604764
30.9167,0.120746,0.0291641,0.0146725,0.000605187
30.9333,0.120764,0.0291638,0.0146717,0.000605609
30.95,0.120783,0.029163,0.0146727,0.000602905
30.9667,0.120801,0.0291631,0.0146736,0.000603919
30.9833,0.12082,0.029163,0.0146732,0.000603665
31,0.120838,0.0291615,0.014673,0.00060451
31.0167,0.120857,0.0291619,0.0146741,0.000605102
31.0333,0.120876,0.0291619,0.0146736,0.000604848
31.05,0.120893,0.0291611,0.0146732,0.000606032
31.0667,0.120911,0.0291607,0.0146735,0.000605609
31.0833,0.120931,0.0291607,0.0146736,0.000605863
31.1,0.120949,0.02916,0.0146737,0.000606454
31.1167,0.120968,0.0291592,0.0146733,0.000605356
31.1333,0.120985,0.0291592,0.0146728,0.000605271
31.15,0.121003,0.0291594,0.0146736,0.000605778
31.1667,0.121023,0.0291594,0.0146736,0.000605271
31.1833,0.12104,0.0291591,0.0146734,0.000606708
31.2,0.121058,0.0291592,0.0146724,0.000605863
31.2167,0.121077,0.02916,0.0146747,0.000607468
31.2333,0.121095,0.0291597,0.014673,0.000607637
31.25,0.121114,0.0291592,0.0146726,0.000607384
31.2667,0.121132,0.0291583,0.0146739,0.000607553
31.2833,0.121152,0.0291592,0.0146733,0.000607722
31.3,0.12117,0.029159,0.0146735,0.000608567
31.3167,0.121188,0.0291586,0.0146734,0.000607553
31.3333,0.121207,0.0291608,0.0146736,0.00060713
31.35,0.121225,0.0291603,0.0146747,0.000607046
31.3667,0.121244,0.0291597,0.0146735,0.000605778
31.3833,0.121263,0.029159,0.0146742,0.000604257
31.4,0.121282,0.0291587,0.0146739,0.000605525
31.4167,0.1213,0.029159,0.0146744,0.000605947
31.4333,0.12132,0.0291596,0.0146741,0.00060544
31.45,0.121337,0.0291593,0.0146738,0.000604595
31.4667,0.121357,0.0291582,0.0146734,0.000603919
31.4833,0.121375,0.0291597,0.0146736,0.000605356
31.5,0.121393,0.0291599,0.0146739,0.000604679
31.5167,0.121412,0.0291598,0.0146732,0.000604595
31.5333,0.121432,0.02916,0.0146734,0.000604003
31.55,0.12145,0.0291598,0.0146733,0.000605863
31.5667,0.121468,0.0291601,0.0146746,0.000605017
31.5833,0.121487,0.0291591,0.0146737,0.000605271
31.6,0.121504,0.0291602,0.0146727,0.000606116
31.6167,0.121522,0.0291603,0.0146746,0.000605609
31.6333,0.121542,0.0291597,0.0146736,0.000606116
31.65,0.121561,0.0291593,0.0146729,0.000605778
31.6667,0.12158,0.0291599,0.014673,0.000605356
31.6833,0.121598,0.0291609,0.0146729,0.000605947
31.7,0.121618,0.02916,0.0146741,0.000605863
31.7167,0.121636,0.0291608,0.0146732,0.000604933
31.7333,0.121654,0.02916,0.0146726,0.000605525
31.75,0.121673,0.0291578,0.014673,0.000606116
31.7667,0.12169,0.0291584,0.014673,0.000606454
31.7833,0.121709,0.0291596,0.0146727,0.000606032
31.8,0.121728,0.0291587,0.0146736,0.000607046
31.8167,0.121747,0.0291588,0.0146732,0.000607975
31.8333,0.121765,0.0291585,0.0146747,0.000607468
31.85,0.121784,0.0291597,0.0146736,0.000606623
31.8667,0.121802,0.0291591,0.0146736,0.000605271
31.8833,0.12182,0.0291586,0.0146722,0.000605187
31.9,0.121839,0.029159,0.0146725,0.00060451
31.9167,0.121856,0.0291593,0.0146715,0.000604933
31.9333,0.121877,0.0291587,0.014672,0.00060451
31.95,0.121894,0.0291581,0.014672,0.000604848
31.9667,0.121911,0.0291588,0.014673,0.000604848
31.9833,0.121931,0.0291586,0.0146735,0.000604426
32,0.12195,0.0291589,0.0146736,0.000604172
32.0167,0.121968,0.0291592,0.0146736,0.000605017
32.0333,0.121987,0.0291598,0.014673,0.000606201
32.05,0.122005,0.0291596,0.0146732,0.000605271
32.0667,0.122024,0.0291591,0.0146727,0.000604426
32.0833,0.122042,0.0291593,0.0146731,0.000604341
32.1,0.12206,0.0291603,0.0146741,0.000605187
32.1167,0.122079,0.0291589,0.014672,0.000605356
32.1333,0.122097,0.029158,0.0146715,0.000605271
32.15,0.122116,0.0291586,0.0146719,0.000604933
32.1667,0.122136,0.029158,0.014672,0.000606032
32.1833,0.122153,0.029159,0.0146725,0.000606201
32.2,0.122172,0.029158,0.0146726,0.000605525
32.2167,0.122191,0.029158,0.0146732,0.000605694
32.2333,0.12221,0.0291575,0.014673,0.000606032
32.25,0.122228,0.0291565,0.0146727,0.000605271
32.2667,0.122247,0.0291575,0.014673,0.000605947
32.2833,0.122265,0.0291568,0.0146736,0.000605525
32.3,0.122284,0.0291564,0.0146727,0.000605102
32.3167,0.1223,0.0291563,0.0146734,0.000605525
32.3333,0.12232,0.0291569,0.0146739,0.000606792
32.35,0.122339,0.0291574,0.0146732,0.000606792
32.3667,0.122357,0.0291575,0.0146732,0.000607384
32.3833,0.122376,0.0291564,0.0146735,0.000607299
32.4,0.122394,0.0291557,0.014674,0.000606708
32.4167,0.122413,0.0291555,0.0146745,0.000606961
32.4333,0.122431,0.0291559,0.0146749,0.000605947
32.45,0.12245,0.0291548,0.014674,0.000605271
32.4667,0.122468,0.0291546,0.0146751,0.000605694
32.4833,0.122485,0.0291552,0.0146754,0.000606539
32.5,0.122504,0.0291553,0.0146747,0.000607468
32.5167,0.122523,0.0291556,0.0146762,0.000606201
32.5333,0.122541,0.0291548,0.0146753,0.00060713
32.55,0.12256,0.029155,0.0146761,0.000607553
32.5667,0.122578,0.0291542,0.0146756,0.000607975
32.5833,0.122597,0.0291543,0.0146758,0.000608482
32.6,0.122615,0.0291554,0.0146759,0.000608229
32.6167,0.122634,0.0291548,0.0146763,0.000608313
32.6333,0.122652,0.0291548,0.0146753,0.000607553
32.65,0.122671,0.0291549,0.0146765,0.000606539
32.6667,0.12269,0.0291544,0.014675,0.000605947
32.6833,0.122708,0.0291555,0.0146745,0.000605778
32.7,0.122727,0.0291553,0.0146744,0.000604848
32.7167,0.122744,0.0291543,0.0146747,0.000606285
32.7333,0.122762,0.0291556,0.0146741,0.000606285
32.75,0.122782,0.0291554,0.0146744,0.000605947
32.7667,0.1228,0.0291546,0.0146738,0.000605694
32.7833,0.122819,0.0291547,0.0146745,0.00060713
32.8,0.122838,0.0291554,0.0146752,0.000606877
32.8167,0.122856,0.0291551,0.0146748,0.000606285
32.8333,0.122874,0.0291544,0.0146745,0.000605609
32.85,0.122893,0.029155,0.0146757,0.000606792
32.8667,0.122912,0.0291542,0.0146752,0.00060637
32.8833,0.122931,0.0291557,0.0146747,0.000604764
32.9,0.122949,0.0291546,0.0146749,0.000606623
32.9167,0.122967,0.0291537,0.0146754,0.000605947
32.9333,0.122986,0.0291538,0.0146752,0.000605609
32.95,0.123005,0.0291539,0.0146758,0.000606285
32.9667,0.123024,0.0291539,0.0146747,0.000606454
32.9833,0.12304,0.0291533,0.0146736,0.000604933
33,0.123059,0.0291538,0.0146749,0.000605947
33.0167,0.123078,0.0291536,0.014675,0.000606539
33.0333,0.123097,0.0291543,0.014675,0.000606201
33.05,0.123115,0.0291554,0.0146754,0.000606285
33.0667,0.123133,0.0291549,0.014675,0.000605525
33.0833,0.123151,0.0291541,0.0146758,0.000605694
33.1,0.12317,0.029152,0.0146741,0.000605609
33.1167,0.123189,0.029153,0.0146748,0.000606201
33.1333,0.123207,0.0291538,0.0146747,0.000605947
33.15,0.123225,0.0291527,0.0146756,0.000606539
33.1667,0.123242,0.0291536,0.0146751,0.000606792
33.1833,0.12326,0.0291521,0.0146749,0.000606539
33.2,0.123279,0.0291526,0.014674,0.000606877
33.2167,0.123299,0.0291521,0.0146752,0.000606792
33.2333,0.123316,0.0291541,0.0146752,0.000606708
33.25,0.123335,0.0291534,0.0146747,0.000607215
33.2667,0.123353,0.0291547,0.0146742,0.000607046
33.2833,0.123372,0.0291532,0.014674,0.000605356
33.3,0.12339,0.0291529,0.0146756,0.000605525
33.3167,0.123409,0.0291519,0.0146751,0.000606285
33.3333,0.123427,0.0291526,0.0146758,0.000606623
33.35,0.123445,0.0291522,0.0146765,0.000606285
33.3667,0.123464,0.0291512,0.0146768,0.000606623
33.3833,0.123482,0.0291505,0.014676,0.000607299
33.4,0.123502,0.0291515,0.0146747,0.000607722
33.4167,0.123521,0.0291517,0.0146766,0.000606961
33.4333,0.123538,0.0291528,0.0146766,0.000607468
33.45,0.123557,0.0291531,0.0146762,0.00060806
33.4667,0.123575,0.0291525,0.014676,0.000608313
33.4833,0.123593,0.0291525,0.0146752,0.000608651
33.5,0.123612,0.0291521,0.0146755,0.000606961
33.5167,0.12363,0.029151,0.0146758,0.000606792
33.5333,0.123648,0.02915,0.0146766,0.000606877
33.55,0.123667,0.0291514,0.0146761,0.000606539
33.5667,0.123684,0.0291512,0.0146758,0.000606623
33.5833,0.123703,0.029152,0.0146763,0.000606116
33.6,0.123721,0.0291515,0.0146749,0.000606032
33.6167,0.123739,0.0291491,0.0146762,0.000607553
33.6333,0.123757,0.02915,0.0146764,0.000608905
33.65,0.123775,0.0291501,0.0146757,0.00060899
33.6667,0.123793,0.0291506,0.0146763,0.000607468
33.6833,0.123813,0.0291499,0.0146761,0.000608651
33.7,0.123831,0.0291495,0.0146766,0.000608736
33.7167,0.12385,0.0291494,0.0146754,0.00060806
33.7333,0.123868,0.0291507,0.0146754,0.00060806
33.75,0.123886,0.02915,0.014676,0.000607046
33.7667,0.123905,0.0291495,0.0146763,0.000605863
33.7833,0.123923,0.0291504,0.0146752,0.000605863
33.8,0.123942,0.0291501,0.0146743,0.000605778
33.8167,0.123961,0.0291505,0.0146747,0.000605609
33.8333,0.12398,0.0291486,0.0146742,0.00060637
33.85,0.123997,0.029149,0.0146736,0.000605863
33.8667,0.124014,0.0291505,0.0146742,0.000606116
33.8833,0.124034,0.0291499,0.0146734,0.000606201
33.9,0.124052,0.0291505,0.0146754,0.000605609
33.9167,0.124072,0.0291514,0.0146736,0.000605694
33.9333,0.124089,0.0291517,0.0146746,0.000605694
33.95,0.124107,0.0291504,0.0146745,0.000605102
33.9667,0.124125,0.0291507,0.014675,0.000605525
33.9833,0.124143,0.029151,0.0146747,0.000605863
34,0.124163,0.029151,0.0146741,0.000606623
34.0167,0.12418,0.0291506,0.0146732,0.00060544
34.0333,0.124199,0.0291504,0.0146747,0.000605863
34.05,0.124219,0.0291497,0.0146736,0.000606285
34.0667,0.124238,0.0291492,0.0146745,0.000605947
34.0833,0.124255,0.0291493,0.0146743,0.000605947
34.1,0.124273,0.0291488,0.0146747,0.000605356
34.1167,0.124292,0.0291489,0.0146741,0.000606285
34.1333,0.12431,0.0291495,0.0146744,0.000605356
34.15,0.124328,0.0291495,0.0146745,0.000604933
34.1667,0.124346,0.02915,0.0146742,0.000605863
34.1833,0.124364,0.0291513,0.0146736,0.000604933
34.2,0.124384,0.0291501,0.0146731,0.000603581
34.2167,0.124402,0.029149,0.0146727,0.000604933
34.2333,0.124419,0.0291491,0.014673,0.000604595
34.25,0.124437,0.0291486,0.0146732,0.000605102
34.2667,0.124456,0.0291494,0.0146725,0.000605271
34.2833,0.124473,0.02915,0.0146721,0.000605778
34.3,0.124491,0.0291505,0.0146714,0.000605778
34.3167,0.12451,0.0291512,0.0146734,0.000604679
34.3333,0.124528,0.0291513,0.0146732,0.000605356
34.35,0.124545,0.029151,0.0146736,0.00060451
34.3667,0.124564,0.0291505,0.0146739,0.000604341
